product_id,barcode,product_name,type,purchase_price,selling_price,price_without_taxes,selling_wcard,date,hour
433,10000443,DERı BÜSTıYER,Büstiyer,15.0,39.99,15.0,44.99,2015-02-06,23:34:53
434,10000444,UZUN ETEK,Etek,15.0,29.99,15.0,34.99,2015-02-06,23:38:19
435,10000445,FıLE ELBıSE,Elbise,15.0,29.99,15.0,34.99,2015-02-06,23:43:15
437,10000447,HIRKA,Hırka,25.0,44.99,25.0,49.99,2015-02-07,00:10:49
438,10000448,V YAKA KAZAK,Kazak,15.0,24.99,15.0,29.99,2015-02-07,00:12:56
439,10000449,HIRKA SELANıK,Hırka,15.0,24.99,15.0,29.99,2015-02-07,00:19:53
440,10000450,DıZ YIRTIK JEAN,Kot,22.0,44.99,22.0,49.99,2015-02-07,00:33:19
441,10000451,YÜKSEK BEL JEAN,Kot,21.0,44.99,21.0,49.99,2015-02-07,00:36:51
442,10000452,UZUN ETEK,Etek,14.0,29.99,14.0,34.99,2015-02-07,00:47:21
443,10000453,CEKET,Ceket,15.0,29.99,15.0,34.99,2015-02-07,00:53:11
445,10000455,EKOSELı HIRKA,Hırka,18.0,29.99,18.0,34.99,2015-02-07,00:56:55
447,10000457,BÜSTıYER,Büstiyer,12.0,24.99,12.0,29.99,2015-02-07,01:10:27
448,10000458,ÖRME HIRKA,Hırka,15.0,29.99,15.0,34.99,2015-02-07,01:19:08
450,10000460,TRıKO,Kazak,13.0,24.99,13.0,29.99,2015-02-07,01:22:41
451,10000461,KISA TRıKO,Kazak,13.0,24.99,13.0,29.99,2015-02-07,01:24:08
452,10000462,FıYONKLU GÖMLEK,Gömlek,20.0,34.99,20.0,39.99,2015-02-07,01:26:19
453,10000463,şıFON GÖMLEK,Gömlek,23.0,44.99,23.0,49.99,2015-02-07,01:48:43
454,10000464,5677 ELBıSE,Elbise,22.0,39.99,22.0,44.99,2015-02-07,01:50:19
455,10000465,9646 şıFON & KOT,Gömlek,24.0,44.99,24.0,49.99,2015-02-07,01:52:29
457,10000467,KOT CEKET,Ceket,25.0,44.99,25.0,49.99,2015-02-07,01:56:21
5162,10005365,Kolsuz Büstiyer,Büstiyer,12.0,24.95,12.0,29.95,2018-03-15,11:13:59
465,10000475,Yaka Taskı Bustıyer,Büstiyer,22.0,39.99,22.0,44.99,2015-02-07,14:24:23
466,10000476,Yaka Taslı Elb.,Elbise,23.0,39.99,23.0,44.99,2015-02-07,14:25:49
467,10000477,Kabartmalı Etek,Etek,14.0,24.99,14.0,29.99,2015-02-07,14:29:17
468,10000478,Yagmurluk,Yagmurluk,40.0,64.99,40.0,69.99,2015-02-07,14:31:12
479,10000488,Taslı Kolye,Kolye,10.0,24.99,10.0,29.99,2015-02-07,18:55:54
480,10000489,Ücgen Taslı Kolye,Kolye,10.0,24.99,10.0,29.99,2015-02-07,19:00:05
481,10000490,Saat Kolye,Kolye,7.5,19.99,7.5,24.99,2015-02-07,19:01:44
543,10000553,151y00019721 YKLI KMRLı GMLEK,Gömlek,21.0,34.9,21.0,39.99,2015-02-18,18:53:48
491,10000500,Taslı Bileklik,Kupe,12.5,24.99,12.5,29.99,2015-02-08,13:02:37
496,10000506,4512 KISA DANTELLı KAZAK,Kazak,16.0,29.99,16.0,34.99,2015-02-16,20:50:22
497,10000507,UZUN ETEK,Etek,15.0,29.99,15.0,34.99,2015-02-16,20:57:26
544,10000554,SELANıK HIRKA,Hırka,15.0,29.99,15.0,34.99,2015-02-25,22:13:43
499,10000509,ELBıSE,Elbise,17.0,34.99,17.0,39.99,2015-02-16,21:04:06
501,10000511,TRENC CEKET,Ceket,30.0,54.99,30.0,59.99,2015-02-16,21:16:13
506,10000516,DANTELLı GÖMLEK,Gömlek,19.0,49.99,19.0,54.99,2015-02-16,21:33:21
507,10000517,ÇıÇEKLı GÖMLEK,Gömlek,27.0,49.99,27.0,54.99,2015-02-16,21:37:04
508,10000518,V YAKA KAZAK,Kazak,15.0,24.99,15.0,29.99,2015-02-16,21:39:37
510,10000520,ÇıFT RENK HIRKA,Hırka,17.0,29.99,17.0,34.99,2015-02-16,21:52:40
511,10000521,Selanik Hırka,Hırka,16.0,24.99,16.0,29.99,2015-02-16,21:55:50
512,10000522,BEBE YAKA KRAVATLI,Gömlek,20.0,34.99,20.0,39.99,2015-02-16,22:17:20
5305,10005513,728 Atlet,Atlet,20.0,39.95,20.0,44.95,2018-04-17,18:55:34
513,10000523,1313 DANTELLı GÖMLEK,,16.0,29.99,16.0,34.99,2015-02-16,22:20:14
514,10000524,1340 GÖMLEK,Gömlek,16.0,29.99,16.0,34.99,2015-02-16,22:21:15
515,10000525,1353 ASKILI GÖMLEK,Gömlek,17.5,34.99,17.5,39.99,2015-02-16,22:22:24
516,10000526,şAPKA,şAPKA,15.0,49.99,15.0,54.99,2015-02-16,22:29:25
517,10000527,KISA ETEK,Etek,18.0,34.99,18.0,39.99,2015-02-16,22:30:34
518,10000528,D1085 KISA BLUZ,Bluz,16.0,29.99,16.0,34.99,2015-02-16,22:32:05
519,10000529,D1102 EKOSE YELEK,Yelek,28.0,54.99,28.0,59.99,2015-02-16,22:33:59
520,10000530,D1156 KETEN ETEK,Etek,30.0,54.99,30.0,59.99,2015-02-16,22:35:27
521,10000531,T1097 CEPLı UZUN HIRKA,Hırka,20.0,39.99,20.0,44.99,2015-02-16,22:36:51
522,10000532,T1152 SALAş TRıKO,Kazak,14.0,24.99,14.0,29.99,2015-02-16,22:39:06
5308,10005516,529 Tişört,TışÖRT,14.0,29.95,14.0,34.95,2018-04-17,19:03:04
524,10000534,4602 KOLU DERıLı,Body,16.0,29.99,16.0,34.99,2015-02-16,22:56:23
5307,10005515,716 Gömlek,Gömlek,42.0,74.95,42.0,79.95,2018-04-17,18:58:50
525,10000535,4603 KOLU TÜL,Body,13.0,24.99,13.0,29.99,2015-02-16,22:59:01
526,10000536,4646 KELEBEKLı GÖMLEK,Gömlek,18.0,34.99,18.0,39.99,2015-02-16,23:01:24
527,10000537,9176 KISA GÖMLEK,Gömlek,22.5,39.99,22.5,44.99,2015-02-16,23:14:33
528,10000538,1020 ATLI TRıKO,Kazak,15.0,24.99,15.0,29.99,2015-02-16,23:16:02
531,10000541,776 KRALıYET KRA GÖML,Gömlek,22.5,39.99,22.5,44.99,2015-02-16,23:33:45
532,10000542,001 TRENÇKOT,TRENÇKOT,22.0,39.99,22.0,44.99,2015-02-16,23:35:39
533,10000543,680 ELBıSE,Elbise,30.0,54.99,30.0,59.99,2015-02-16,23:37:03
534,10000544,777 şıFON GÖMLEK,Gömlek,22.5,39.99,22.5,44.99,2015-02-16,23:38:11
535,10000545,T1494 B.YAKA ıKı RENKLı KAZAK,Kazak,18.0,29.99,18.0,34.99,2015-02-16,23:47:48
536,10000546,T1497 V YAKA CEPLı HIRKA,Hırka,26.0,49.99,26.0,54.99,2015-02-16,23:49:39
537,10000547,T1471 RENKLı LASE HIRKA,Hırka,20.0,39.99,20.0,44.99,2015-02-16,23:51:42
538,10000548,T1486 NOPELı B.YAKA KAZAK,Kazak,18.0,29.99,18.0,34.99,2015-02-16,23:53:31
539,10000549,ET8525 PARÇALI SCUBA ETEK,Etek,12.0,24.99,12.0,29.99,2015-02-16,23:55:06
540,10000550,P4669 KRUVAZE BASıC BLUZ,Bluz,16.0,29.99,16.0,34.99,2015-02-16,23:56:50
541,10000551,P4666 GÜPÜRLÜ MıNı BÜSTıYER,Büstiyer,20.0,39.99,20.0,44.99,2015-02-16,23:58:45
547,10000557,UZUN HIRKA,Hırka,20.0,39.99,20.0,34.99,2015-02-25,22:18:38
553,10000563,8263 DALGIÇ BLUZ,Bluz,14.0,24.99,14.0,29.99,2015-02-25,22:44:17
554,10000564,6042 PETEKLı CEKET,Ceket,15.0,29.99,15.0,34.99,2015-02-25,22:45:49
555,10000565,4511 - KISA ÇıZGıLı KAZAK,Kazak,14.0,29.99,14.0,34.99,2015-02-25,23:11:01
556,10000566,15004 KROVAZE YAKA CEPLı,Gömlek,22.0,39.99,22.0,44.99,2015-02-25,23:12:57
557,10000567,15005 YAKASI ZıNCıR KOLYELı,Gömlek,20.0,34.99,20.0,39.99,2015-02-25,23:15:54
558,10000568,15022 - BAKLA DESEN GÖMLEK,Gömlek,26.0,49.99,26.0,54.99,2015-02-25,23:18:54
559,10000569,15008 - PÜSKÜLLÜ YELEK,Yelek,20.0,34.99,20.0,39.99,2015-02-25,23:20:30
560,10000570,15017 - KARELı ÖNÜ KISA,Gömlek,24.0,49.99,24.0,54.99,2015-02-25,23:22:31
561,10000571,15027 - YAKASI TAşLI GÖMLEK,Gömlek,26.5,49.99,26.5,54.99,2015-02-25,23:24:19
563,10000573,15013- ZıNCıRLı BLUZ,Bluz,20.0,34.99,20.0,39.99,2015-02-25,23:28:04
2960,10003068,Ajurlu Trıko,Kazak,16.0,34.99,16.0,39.99,2016-09-21,11:45:43
566,10000576,UZUN ETEK,Etek,15.0,29.99,15.0,34.99,2015-02-25,23:45:54
570,10000580,9715 PıK ıÇı DANTELLı TEK DÜğM,Ceket,22.0,44.99,22.0,49.99,2015-02-26,00:10:01
571,10000581,9828 PTK BELDEN FRM KL HIRKA,Hırka,18.0,34.99,18.0,39.99,2015-02-26,00:16:49
572,10000582,5900011 PM CEPLı UZUN HIRKA,Hırka,14.0,24.99,14.0,29.99,2015-02-26,00:19:17
573,10000583,5900016 CEPLı UZUN  HIRKA,Hırka,18.0,34.99,18.0,39.99,2015-02-26,00:23:53
574,10000584,2043 - PULLU BLUZ,Bluz,20.0,34.99,20.0,39.99,2015-02-26,00:33:40
575,10000585,2059 YAKA TAşLI GÖMLEK,Gömlek,25.0,44.99,25.0,49.99,2015-02-26,00:34:54
576,10000586,2110 ÇıÇEK TışÖRT,TışÖRT,16.0,24.99,16.0,29.99,2015-02-26,00:36:09
577,10000587,2111 YAKA KOLYELı GÖMLEK,Gömlek,27.0,44.99,27.0,49.99,2015-02-26,00:37:46
578,10000588,2112 KOLYELı GÖMLEK,Gömlek,27.0,44.99,27.0,49.99,2015-02-26,00:39:11
579,10000589,10025 BATıK GÖMLEK,Gömlek,25.0,44.99,25.0,49.99,2015-02-26,00:53:06
580,10000590,10050 PEMBE GÖMLEK,Gömlek,23.0,39.99,23.0,44.99,2015-02-26,00:54:05
581,10000591,20074 KISA BLUZ DESENLı,Bluz,21.0,34.99,21.0,39.99,2015-02-26,00:55:19
582,10000592,20077 KISA DANTELLı BLUZ,Bluz,17.0,29.99,17.0,34.99,2015-02-26,00:56:26
583,10000593,30065 ELBıSE,Elbise,25.0,44.99,25.0,49.99,2015-02-26,00:57:26
584,10000594,40042 KAZ AYAğI ETEK,Etek,14.0,24.99,14.0,29.99,2015-02-26,00:58:51
663,10000676,8256 Krek Fermuarlı Gömlek,Gömlek,14.0,24.99,14.0,29.99,2015-03-10,13:41:26
5172,10005375,1500 Disco Tayt,Tayt,18.0,39.95,18.0,44.95,2018-03-20,18:23:43
589,10000599,8250 KOLYELı BLUZ,Bluz,14.0,24.99,14.0,29.99,2015-03-04,21:44:28
590,10000600,8270 ARKASI DAMLALI BLUZ,Bluz,12.5,24.99,12.5,29.99,2015-03-04,21:48:48
591,10000601,8267 ÇıZGıLı şıFON GÖMLEK,Gömlek,14.0,24.99,14.0,29.99,2015-03-04,22:16:27
596,10000606,T 1508 BıSıKLET YAKA GENış KAZAK,Kazak,20.0,34.99,20.0,39.99,2015-03-04,22:27:41
597,10000607,T1389 BELı BAğCIKLI PANÇO,Hırka,16.0,29.99,16.0,34.99,2015-03-04,22:29:25
598,10000608,T1545TRANSPARAN KAZAK,Kazak,20.0,34.99,20.0,39.99,2015-03-04,22:30:45
1729,10001773,Yüksek Bel Pantalon,Kot Pantolon,17.0,39.99,17.0,44.99,2015-10-21,11:53:25
599,10000609,P4693 STAY GOLD BASKILI,TışÖRT,16.0,29.99,16.0,34.99,2015-03-04,22:32:54
600,10000610,T1494 B.YAKA ıKı RENK KAZAK,Kazak,18.0,34.99,18.0,39.99,2015-03-04,22:35:31
1730,10001774,KIRMIZI SıMLı ELBıSE,Elbise,25.0,44.99,25.0,49.99,2015-10-21,12:26:57
601,10000611,T1471 RENKLı LASE HIRKA,Hırka,20.0,34.99,20.0,39.99,2015-03-04,22:37:45
602,10000612,T1504 BıSıKLET YAKA OMUZU AÇIK KAZAK,Kazak,20.0,34.99,20.0,39.99,2015-03-04,22:39:01
603,10000613,T1509 BSKLT YK TRVKR KOL KAZAK,Kazak,18.0,34.99,18.0,39.99,2015-03-04,22:40:53
604,10000614,C6546 KAPıTONE UZUN CEKET,Ceket,22.0,39.99,22.0,44.99,2015-03-04,22:44:00
605,10000615,P4685 TAşLIOTTOMAN JAKAR PENYE,Bluz,22.0,39.99,22.0,44.99,2015-03-04,22:46:50
606,10000616,2473 PAPATYALI BÜSTıYER,Büstiyer,13.0,24.99,13.0,29.99,2015-03-04,22:57:59
607,10000617,15028 BÜSTıYER,Büstiyer,17.0,34.99,17.0,39.99,2015-03-04,22:59:35
609,10000619,3150 şıFON GÖMLEK,Gömlek,25.0,44.99,25.0,49.99,2015-03-04,23:01:32
610,10000621,3147 şıFON GÖMLEK,Gömlek,28.0,39.9,28.0,44.9,2015-03-04,23:02:58
613,10000624,12049 ÇıÇEKLı CEKET,Ceket,20.0,39.99,20.0,44.99,2015-03-04,23:08:08
614,10000625,3126 ÜÇ RENK HIRKA,Hırka,18.0,34.99,18.0,39.99,2015-03-04,23:15:59
616,10000627,9679 LASER KESıM BODY,Body,18.0,29.99,18.0,34.99,2015-03-04,23:20:17
617,10000628,9685 BÜSTıYER,Büstiyer,12.0,24.99,12.0,29.99,2015-03-04,23:21:24
618,10000629,15Y20077 BLUZ,Bluz,17.0,29.99,17.0,34.99,2015-03-04,23:25:40
619,10000630,15Y30011 ELBıSE,Elbise,25.0,44.99,25.0,49.99,2015-03-04,23:27:01
620,10000631,15Y40017 ETEK,Etek,14.0,29.99,14.0,34.99,2015-03-04,23:28:13
621,10000632,15Y70009 PANTOLON,Pantolon,27.0,49.99,27.0,54.99,2015-03-04,23:29:38
622,10000633,D1107 ARKASI UZUN GÖMLEK,Gömlek,26.0,46.99,26.0,49.99,2015-03-04,23:34:57
623,10000634,D1172 KARELı ETEK,Etek,24.0,44.99,24.0,49.99,2015-03-04,23:37:49
624,10000635,P103 TAşLI şAPKA,şAPKA,15.0,49.99,15.0,54.99,2015-03-04,23:38:57
625,10000636,T1192 ÇıZGıLı SALAş HIRKA,Hırka,20.0,34.99,20.0,39.99,2015-03-04,23:39:54
629,10000640,4500 ZINCIRLI 5-39,TışÖRT,12.0,24.99,12.0,29.99,2015-03-05,00:00:53
630,10000641,4501 DREAM 5,TışÖRT,12.0,24.99,12.0,29.99,2015-03-05,00:03:07
5306,10005514,705 Atlet,Atlet,17.0,34.95,17.0,39.95,2018-04-17,18:56:13
631,10000642,2027 ASKILI ETEK,Etek,12.0,24.99,12.0,29.99,2015-03-05,00:05:24
634,10000645,YP1792-3293 DENıM SALOPET,Pantolon,22.0,39.99,22.0,44.99,2015-03-05,00:11:32
5312,10005520,ımprl Desenli Pantolon,Pantolon,35.0,69.95,35.0,74.95,2018-04-17,19:07:29
635,10000646,YP2039-4663 FLORıTA GABARDıN,Pantolon,19.0,34.99,19.0,39.99,2015-03-05,00:13:06
636,10000647,YP1792-4583 DENıM YIRTIK,Pantolon,25.0,44.99,25.0,49.99,2015-03-05,00:14:24
637,10000648,YP2168-4062 FLORıTA KUMAş PEMBE,Pantolon,19.0,34.99,19.0,39.99,2015-03-05,00:16:14
638,10000649,YE3838-4204 KEMERLı DENıM ETEK,Etek,16.0,27.99,16.0,33.99,2015-03-05,00:17:56
640,10000651,Yp2649-4807 FLORıTA ıSPANYOL PAÇA,Pantolon,14.0,27.99,14.0,33.99,2015-03-05,00:21:01
642,10000653,Pudra Kolye,Kolye,12.5,24.99,12.5,29.99,2015-03-05,14:14:02
666,10000679,T1560 REGLAN KOLLLARI DANTEL KAZAK,Kazak,26.0,49.99,26.0,54.99,2015-03-16,20:38:52
648,10000659,SIYAH TASLI KOLYE,,10.0,24.99,10.0,29.99,2015-03-05,14:32:26
650,10000662,Krıstal Tas Kolye,Kolye,12.5,24.99,12.5,29.99,2015-03-05,14:40:17
651,10000663,Tuylu Kolye,Kolye,12.5,24.99,12.5,29.99,2015-03-05,14:42:27
652,10000664,Zırkon Taslı,Kolye,10.0,24.99,10.0,29.99,2015-03-05,14:44:43
653,10000665,Tuylu Taslı Kolye,Kolye,12.5,24.99,12.5,29.99,2015-03-05,15:33:15
654,10000666,Sıralı pudra kolye,Kolye,12.5,24.99,12.5,29.99,2015-03-05,15:35:04
659,10000672,Pullıt Bılek P.,Pantolon,19.0,39.99,19.0,44.99,2015-03-07,16:01:49
667,10000680,C6546 KAPıTONE UZUN CEKET,Ceket,22.0,49.99,22.0,54.99,2015-03-16,20:42:36
668,10000681,ET 8525 PARÇALI SCUBA ETEK,Etek,12.0,24.99,12.0,29.99,2015-03-16,20:43:59
5310,10005518,2929 Gömlek,Gömlek,29.0,59.95,29.0,64.95,2018-04-17,19:06:01
670,10000683,T1496 şıFON GARNıLı KAYIK YAKA,Bluz,26.0,49.99,26.0,54.99,2015-03-16,20:46:22
671,10000684,T1517 BSKLT YAK.NOPELı ÇıZG KZK,Kazak,20.0,39.99,20.0,44.99,2015-03-16,20:47:54
672,10000685,T1501 BSKLT YAK ARKSI FERMUAR,Kazak,26.0,49.99,26.0,54.99,2015-03-16,20:49:32
673,10000686,T1550 BSKLT YK KISA KAZAK,Kazak,16.0,29.99,16.0,34.99,2015-03-16,20:51:14
674,10000687,PA7749 PARÇALI BOYFRıEND,Kot Pantolon,32.0,64.99,32.0,69.99,2015-03-16,20:53:11
675,10000688,15Y10031 GÖMLEK,Gömlek,22.0,39.99,22.0,44.99,2015-03-16,20:57:14
712,10000726,8258 ÇıZGıLı GÖMLEK,Gömlek,13.0,24.99,13.0,29.99,2015-03-25,22:04:19
676,10000689,15Y10067 GÖMLEK,Gömlek,23.0,42.99,23.0,47.99,2015-03-16,20:58:32
677,10000690,15Y20088 BLUZ,Bluz,22.0,39.99,22.0,44.99,2015-03-16,20:59:59
679,10000692,15Y40047 ETEK,Etek,17.0,29.99,17.0,34.99,2015-03-16,21:02:15
680,10000693,15Y41009 YAğMURLUK,TRENÇKOT,35.0,49.99,35.0,54.99,2015-03-16,21:03:50
681,10000694,15Y50009 KOT CEKET,Ceket,35.0,64.99,35.0,69.99,2015-03-16,21:06:41
682,10000695,15Y50032 DESENLı CEKET,Ceket,23.0,42.99,23.0,47.99,2015-03-16,21:08:07
684,10000697,15y70027 ıSPANYOL JEAN,Kot Pantolon,25.0,49.99,25.0,54.99,2015-03-16,21:14:15
686,10000699,PıLELı ETEK,Etek,12.0,24.99,12.0,29.99,2015-03-16,21:19:35
688,10000701,ELBıSE,Elbise,18.0,34.99,18.0,39.99,2015-03-16,21:24:06
689,10000702,ıSPANYOL KUMAş,KUMAş PANTOLON,27.0,49.99,27.0,54.99,2015-03-16,21:26:50
5173,10005376,1482 Bisiklet Yaka Thsirt,TışÖRT,12.0,24.95,12.0,27.95,2018-03-20,18:24:44
691,10000704,YÜKSEL BEL RENKLı,Pantolon,16.0,34.99,16.0,39.99,2015-03-16,21:59:04
692,10000705,9712 KISAKOL ELBıSE,Elbise,26.0,49.99,26.0,54.99,2015-03-16,22:02:35
693,10000706,9647 DANTEL BLUZ,Bluz,21.0,39.99,21.0,44.99,2015-03-16,22:03:30
694,10000707,9650 CEKET,Ceket,29.0,39.9,29.0,44.9,2015-03-16,22:04:24
695,10000708,9730 DESENLı CEKET,Ceket,35.0,49.99,35.0,54.99,2015-03-16,22:05:56
697,10000710,4394 DANTEL BLUZ,Bluz,16.0,29.99,16.0,34.99,2015-03-16,22:11:26
698,10000711,4689 PÜSKÜLLÜ BLUZ,Bluz,13.0,26.99,13.0,29.99,2015-03-16,22:12:43
701,10000714,TASARIM PARıS SWEAT,Sweat,34.0,70.0,34.0,74.99,2015-03-16,22:22:11
5174,10005377,1502 Baskılı ıncili Thşirt,TışÖRT,14.0,29.95,14.0,34.95,2018-03-20,18:25:38
704,10000717,6128 ıSP.P.PANTOLON,KUMAş PANTOLON,25.0,54.99,25.0,59.99,2015-03-16,22:30:47
1025,10001055,10221 ETEK,Etek,25.92,44.5,25.92,49.5,2015-05-26,21:59:11
705,10000718,6133 DANTELLı GÖMLEK,Gömlek,24.0,44.99,24.0,49.99,2015-03-16,22:31:44
706,10000719,KMC-525 CEKET KAMUFLAJ,TRENÇKOT,45.0,79.99,45.0,84.99,2015-03-16,22:34:53
707,10000720,MTC-496 CEKET TRENÇKOT,TRENÇKOT,48.0,79.99,48.0,84.99,2015-03-16,22:38:04
709,10000722,1514 Tarz Ceket,Ceket,30.0,44.99,30.0,49.99,2015-03-17,00:09:41
711,10000725,Baglamalı Yeşil Gömlek,Gömlek,15.0,29.99,15.0,34.99,2015-03-18,13:22:52
5176,10005380,17500 Kıvrık Kol Blazer Ceket,Ceket,15.0,34.95,15.0,39.95,2018-03-20,18:35:57
714,10000728,8251 DANTELLı GÖMLEK,Gömlek,13.0,29.99,13.0,34.99,2015-03-25,22:09:25
716,10000730,1379 ıSPANYOL PAÇA KUMAş,KUMAş PANTOLON,15.0,29.99,15.0,34.99,2015-03-25,22:18:22
717,10000731,882 CEPLı HIRKA,Hırka,15.0,34.99,15.0,39.99,2015-03-25,22:24:42
718,10000732,707 UZUN YELEK,Yelek,15.0,34.99,15.0,39.99,2015-03-25,22:34:12
719,10000733,3034 CEPLı UZUN HIRKA,Hırka,15.0,34.99,15.0,39.99,2015-03-25,22:35:42
720,10000734,NıSAN ÇıZGıLı HIRKA,Hırka,13.0,29.99,13.0,34.99,2015-03-25,22:38:51
721,10000735,G5870 EKOSE GÖMLEK,Gömlek,30.0,54.99,30.0,59.99,2015-03-25,22:51:00
722,10000736,G5863 CEPLı MıNı GÖMLEK,Gömlek,24.0,44.99,24.0,49.99,2015-03-25,22:52:32
723,10000737,C6564 KıMONO CEKET,Ceket,28.0,54.99,28.0,59.99,2015-03-25,22:54:45
724,10000738,C6543 TRıKO BANTLI SCUBA YELEK,Yelek,13.0,24.99,13.0,29.99,2015-03-25,22:56:54
725,10000739,T1550 BıSıKLET YAKA KISA KAZAK,Kazak,16.0,29.99,16.0,34.99,2015-03-25,22:58:26
1842,10001895,Zechka Fermuarlı Tayt,Tayt,13.0,24.99,13.0,27.5,2015-11-16,19:39:06
734,10000749,15Y10009 GÖMLEK,Gömlek,23.0,39.99,23.0,44.99,2015-03-25,23:41:41
735,10000750,15Y10010 GÖMLEK,Gömlek,21.0,39.99,21.0,44.99,2015-03-25,23:43:18
736,10000751,15Y10048 GÖMLEK,Gömlek,23.0,39.99,23.0,44.99,2015-03-25,23:45:00
737,10000752,15Y10066 GÖMLEK,Gömlek,22.0,39.99,22.0,44.99,2015-03-25,23:47:14
738,10000753,15Y20035 BLUZ,Bluz,20.0,34.99,20.0,39.99,2015-03-25,23:48:39
739,10000754,15Y20063 BLUZ,Bluz,20.0,34.99,20.0,39.99,2015-03-25,23:54:52
740,10000755,15Y20073 BLUZ,Bluz,20.0,39.99,20.0,44.99,2015-03-25,23:57:09
741,10000756,15Y30061 ELBıSE,Elbise,23.0,44.99,23.0,49.99,2015-03-25,23:58:25
1224,10001256,818 BOYFRıEND,Kot,32.4,64.99,32.4,69.99,2015-07-07,22:59:29
742,10000757,15Y40017 ETEK,Etek,14.0,29.99,14.0,34.99,2015-03-25,23:59:37
1641,10001684,KOT YIRTIK H.YEK,Kot Pantolon,25.0,49.99,25.0,54.99,2015-09-21,14:19:38
967,10000995,805 Boyfrıend Pant,Kot Pantolon,30.0,54.99,30.0,59.99,2015-05-09,11:56:44
747,10000763,6214-A FISTIK Y.KUMAş,KUMAş PANTOLON,30.0,59.99,30.0,64.99,2015-03-26,09:23:03
748,10000764,15Y0037 DANTEL KALP YAKA ELBıSE,Elbise,25.0,25.0,25.0,29.99,2015-03-26,09:29:48
749,10000765,D1240PUANTıYELı ETEK,Etek,24.0,44.99,24.0,49.99,2015-03-26,09:35:59
750,10000766,15Y70034 DESENLı PANTOLON,Pantolon,27.0,49.99,27.0,54.99,2015-03-26,09:45:34
751,10000767,P1012 şAPKA FÖTÜR,şAPKA,15.0,29.99,15.0,34.99,2015-03-26,09:49:51
752,10000768,P103 TAşLI KEP,şAPKA,15.0,49.99,15.0,54.99,2015-03-26,09:54:25
753,10000769,KOT GÖMLEK BAGLAMALI,Gömlek,25.0,44.99,25.0,49.99,2015-03-26,11:55:38
754,10000770,15034 SMOKıN GÖMLEK,Gömlek,18.0,34.99,18.0,39.99,2015-03-26,12:07:43
755,10000771,15014 SıFONLU PENYE BLUZ,Bluz,18.0,34.99,18.0,39.99,2015-03-26,12:09:24
757,10000773,9970PARCA BOYALI KIRISIK,Gömlek,18.0,34.99,18.0,39.99,2015-03-26,12:11:44
758,10000774,15030 DANTELLı BLUZ,Bluz,20.0,34.99,20.0,39.99,2015-03-26,12:13:52
763,10000780,KOT GÖMLEK 4217,Gömlek,22.0,37.99,22.0,42.99,2015-04-06,22:42:20
764,10000781,4474-A SALOPET,Kot Pantolon,24.0,42.99,24.0,47.99,2015-04-06,22:44:19
765,10000782,4724 KOT PANTALON,Kot Pantolon,23.0,39.99,23.0,44.99,2015-04-06,22:45:51
5157,10005360,21978 Ekose şort,şORT,25.92,49.95,24.0,54.95,2018-03-14,20:44:51
766,10000783,4715-B YIRTIK KOT,Kot Pantolon,23.0,39.99,23.0,44.99,2015-04-06,22:47:04
767,10000784,4973 KEMERLı PANTALON,Pantolon,24.0,39.99,24.0,44.99,2015-04-06,22:48:18
768,10000785,4913 ETEK,Etek,13.0,22.99,13.0,25.99,2015-04-06,22:50:00
773,10000790,8258 ÇıZGıLı GÖMLEK,Gömlek,12.5,24.99,12.5,29.99,2015-04-06,23:14:46
774,10000791,8251 DANTEL GÖMLEK,Gömlek,13.0,29.99,13.0,34.99,2015-04-06,23:17:03
778,10000795,YÜKSEL BEL DÜZ SıYAH,Kot Pantolon,20.0,44.99,20.0,49.99,2015-04-06,23:45:04
779,10000796,YÜKSEK BEL BEYAZ,Kot Pantolon,17.0,34.99,17.0,39.99,2015-04-06,23:47:31
780,10000797,YÜKSEK BEL DıZ YIRTIK,Kot Pantolon,22.0,44.99,22.0,49.99,2015-04-06,23:49:18
781,10000798,YÜKSEK BEL ıSPANYOL,Kot Pantolon,23.0,44.99,23.0,49.99,2015-04-06,23:51:56
782,10000799,DALGIÇ SALOPET,Pantolon,15.0,29.99,15.0,34.99,2015-04-07,00:09:08
783,10000800,HIRKA,Hırka,17.0,34.99,17.0,39.99,2015-04-07,00:12:07
789,10000806,Elbise,Elbise,20.0,39.99,20.0,44.99,2015-04-07,08:37:50
790,10000807,Bluz,Bluz,16.0,29.99,16.0,34.99,2015-04-07,08:38:53
791,10000808,Gömlek,Gömlek,18.0,29.99,18.0,34.99,2015-04-07,08:41:55
792,10000809,KıMONO,TRENÇKOT,15.0,29.99,15.0,34.99,2015-04-07,08:52:28
793,10000811,ESQ MAVı ELBıSE,Elbise,20.0,34.99,20.0,39.99,2015-04-07,09:09:12
794,10000812,ELBıSE ÖZLEM YILDIZ,Elbise,18.0,34.99,18.0,39.99,2015-04-07,09:11:18
881,10000906,ROBASI NAKIşLI BLUZ,Bluz,28.08,49.99,28.08,54.99,2015-04-24,22:43:47
939,10000967,10089 ÇıÇEKLı KOLSUZ G.,Gömlek,21.0,39.99,21.0,44.99,2015-05-06,14:05:25
805,10000823,11069 BOL PANTALON,Pantolon,20.0,39.99,20.0,44.99,2015-04-07,10:26:29
806,10000824,2517 BLUZ,Bluz,17.0,29.99,17.0,34.99,2015-04-07,10:28:09
